,Unnamed: 0,caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement,Marks,original_filename,Analytic,Clout,Authentic,Tone,WPS,BigWords,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,mqScore,scQual,scIdeology,nytSalience,cqSalience,final_length,citations_weight,mqavg,mqstd,mqdist,cog_complex,salience,main,cog_inc
2788,2788,1958-059,1958-059-01,1958-059-01-01,1958-059-01-01-01-05,3/23/1959,1,359 U.S. 65,79 S. Ct. 618,3 L. Ed. 2d 640,1959 U.S. LEXIS 1754,1958,1406,Warren,290,SECURITIES AND EXCHANGE COMMISSION v. VARIABLE ANNUITY LIFE INSURANCE CO. OF AMERICA et al.,1/15/1959,,405,,171,,1,,,0,55,,32,,0,10,2,1,1,3,0,1,0,0,80120,8,2,0,4,,6,600,15 U.S.C. § 1011,81,90,1,5,4,92,WJBrennan,3,2,2,2,,,0,359US65_section_03_BRENNAN_cleaned.txt,97.06,29.04,22.12,26.88,18.54,27.72,19.69,0.58,11.85,2.01,1.76,0.86,3.26,0.73,4.35,-0.746,1,1,0,0,43195,0.347262415,-0.351222222,2.225987633,-0.177349493,-0.077440894,0,0,0.473224228
2789,2789,1958-059,1958-059-01,1958-059-01-01,1958-059-01-01-01-06,3/23/1959,1,359 U.S. 65,79 S. Ct. 618,3 L. Ed. 2d 640,1959 U.S. LEXIS 1754,1958,1406,Warren,290,SECURITIES AND EXCHANGE COMMISSION v. VARIABLE ANNUITY LIFE INSURANCE CO. OF AMERICA et al.,1/15/1959,,405,,171,,1,,,0,55,,32,,0,10,2,1,1,3,0,1,0,0,80120,8,2,0,4,,6,600,15 U.S.C. § 1011,81,90,1,5,4,90,EWarren,1,1,2,2,,,0,,,,,,,,,,,,,,,,,-1.567,0.855000019,0.75,0,0,,,-0.351222222,2.225987633,-0.546174543,,0,0,0.453118787
2790,2790,1958-059,1958-059-01,1958-059-01-01,1958-059-01-01-01-07,3/23/1959,1,359 U.S. 65,79 S. Ct. 618,3 L. Ed. 2d 640,1959 U.S. LEXIS 1754,1958,1406,Warren,290,SECURITIES AND EXCHANGE COMMISSION v. VARIABLE ANNUITY LIFE INSURANCE CO. OF AMERICA et al.,1/15/1959,,405,,171,,1,,,0,55,,32,,0,10,2,1,1,3,0,1,0,0,80120,8,2,0,4,,6,600,15 U.S.C. § 1011,81,90,1,5,4,88,TCClark,2,1,1,1,91,,0,,,,,,,,,,,,,,,,,0.545,0.125,0.5,0,0,,,-0.351222222,2.225987633,0.40261779,,0,0,0.640540526
2791,2791,1958-059,1958-059-01,1958-059-01-01,1958-059-01-01-01-08,3/23/1959,1,359 U.S. 65,79 S. Ct. 618,3 L. Ed. 2d 640,1959 U.S. LEXIS 1754,1958,1406,Warren,290,SECURITIES AND EXCHANGE COMMISSION v. VARIABLE ANNUITY LIFE INSURANCE CO. OF AMERICA et al.,1/15/1959,,405,,171,,1,,,0,55,,32,,0,10,2,1,1,3,0,1,0,0,80120,8,2,0,4,,6,600,15 U.S.C. § 1011,81,90,1,5,4,80,FFrankfurter,2,1,1,1,91,,0,,,,,,,,,,,,,,,,,1.599,0.964999974,0.665000021,0,0,,,-0.351222222,2.225987633,0.876115479,,0,0,0.513515433
2792,2792,1958-059,1958-059-01,1958-059-01-01,1958-059-01-01-01-09,3/23/1959,1,359 U.S. 65,79 S. Ct. 618,3 L. Ed. 2d 640,1959 U.S. LEXIS 1754,1958,1406,Warren,290,SECURITIES AND EXCHANGE COMMISSION v. VARIABLE ANNUITY LIFE INSURANCE CO. OF AMERICA et al.,1/15/1959,,405,,171,,1,,,0,55,,32,,0,10,2,1,1,3,0,1,0,0,80120,8,2,0,4,,6,600,15 U.S.C. § 1011,81,90,1,5,4,93,CEWhittaker,2,1,1,1,91,,0,,,,,,,,,,,,,,,,,1.378,1,0.5,0,0,,,-0.351222222,2.225987633,0.776833706,,0,0,0.164239925
2793,2793,1958-074,1958-074-01,1958-074-01-01,1958-074-01-01-01-01,4/20/1959,1,359 U.S. 255,79 S. Ct. 746,3 L. Ed. 2d 789,1959 U.S. LEXIS 1753,1958,1406,Warren,72,UNITED STATES v. SHIREY,1/19/1959,,27,,100,,2,,,0,110,,110,,0,1,9,1,1,3,0,1,0,0,80140,8,2,0,4,,6,600,18 U.S.C. § 214,80,90,1,5,4,91,JHarlan2,2,2,1,1,,,0,359US255_section_03_HARLAN_cleaned.txt,94.93,18.04,31.75,27.92,22.35,25.57,22.52,0.5,15.54,2.62,2.58,1.2,3.24,1.47,5.67,1.776,0.75,0.875,0,0,15300,1.437908497,-0.351222222,2.225987633,0.955630746,0.807549938,0,0,0.544306543
2794,2794,1958-074,1958-074-01,1958-074-01-01,1958-074-01-01-01-02,4/20/1959,1,359 U.S. 255,79 S. Ct. 746,3 L. Ed. 2d 789,1959 U.S. LEXIS 1753,1958,1406,Warren,72,UNITED STATES v. SHIREY,1/19/1959,,27,,100,,2,,,0,110,,110,,0,1,9,1,1,3,0,1,0,0,80140,8,2,0,4,,6,600,18 U.S.C. § 214,80,90,1,5,4,78,HLBlack,2,1,1,1,91,,0,,,,,,,,,,,,,,,,,-2.06,0.159999996,0.875,0,0,,,-0.351222222,2.225987633,-0.767649268,,0,0,0.441001697
2795,2795,1958-074,1958-074-01,1958-074-01-01,1958-074-01-01-01-03,4/20/1959,1,359 U.S. 255,79 S. Ct. 746,3 L. Ed. 2d 789,1959 U.S. LEXIS 1753,1958,1406,Warren,72,UNITED STATES v. SHIREY,1/19/1959,,27,,100,,2,,,0,110,,110,,0,1,9,1,1,3,0,1,0,0,80140,8,2,0,4,,6,600,18 U.S.C. § 214,80,90,1,5,4,81,WODouglas,3,2,2,2,,,0,,,,,,,,,,,,,,,,,-4.979,0.819999993,0.730000019,0,0,,,-0.351222222,2.225987633,-2.078977308,,0,0,0.422606463
2796,2796,1958-074,1958-074-01,1958-074-01-01,1958-074-01-01-01-04,4/20/1959,1,359 U.S. 255,79 S. Ct. 746,3 L. Ed. 2d 789,1959 U.S. LEXIS 1753,1958,1406,Warren,72,UNITED STATES v. SHIREY,1/19/1959,,27,,100,,2,,,0,110,,110,,0,1,9,1,1,3,0,1,0,0,80140,8,2,0,4,,6,600,18 U.S.C. § 214,80,90,1,5,4,94,PStewart,2,1,1,1,91,,0,,,,,,,,,,,,,,,,,0.893,1,0.75,0,0,,,-0.351222222,2.225987633,0.558952891,,0,0,0.468944514
2797,2797,1958-074,1958-074-01,1958-074-01-01,1958-074-01-01-01-05,4/20/1959,1,359 U.S. 255,79 S. Ct. 746,3 L. Ed. 2d 789,1959 U.S. LEXIS 1753,1958,1406,Warren,72,UNITED STATES v. SHIREY,1/19/1959,,27,,100,,2,,,0,110,,110,,0,1,9,1,1,3,0,1,0,0,80140,8,2,0,4,,6,600,18 U.S.C. § 214,80,90,1,5,4,92,WJBrennan,1,1,2,2,,,0,,,,,,,,,,,,,,,,,-0.746,1,1,0,0,,,-0.351222222,2.225987633,-0.177349493,,0,0,0.473224228
2798,2798,1958-074,1958-074-01,1958-074-01-01,1958-074-01-01-01-06,4/20/1959,1,359 U.S. 255,79 S. Ct. 746,3 L. Ed. 2d 789,1959 U.S. LEXIS 1753,1958,1406,Warren,72,UNITED STATES v. SHIREY,1/19/1959,,27,,100,,2,,,0,110,,110,,0,1,9,1,1,3,0,1,0,0,80140,8,2,0,4,,6,600,18 U.S.C. § 214,80,90,1,5,4,90,EWarren,1,1,2,2,,,0,,,,,,,,,,,,,,,,,-1.567,0.855000019,0.75,0,0,,,-0.351222222,2.225987633,-0.546174543,,0,0,0.453118787
2799,2799,1958-074,1958-074-01,1958-074-01-01,1958-074-01-01-01-07,4/20/1959,1,359 U.S. 255,79 S. Ct. 746,3 L. Ed. 2d 789,1959 U.S. LEXIS 1753,1958,1406,Warren,72,UNITED STATES v. SHIREY,1/19/1959,,27,,100,,2,,,0,110,,110,,0,1,9,1,1,3,0,1,0,0,80140,8,2,0,4,,6,600,18 U.S.C. § 214,80,90,1,5,4,88,TCClark,1,1,2,2,,,0,,,,,,,,,,,,,,,,,0.545,0.125,0.5,0,0,,,-0.351222222,2.225987633,0.40261779,,0,0,0.640540526
2800,2800,1958-074,1958-074-01,1958-074-01-01,1958-074-01-01-01-08,4/20/1959,1,359 U.S. 255,79 S. Ct. 746,3 L. Ed. 2d 789,1959 U.S. LEXIS 1753,1958,1406,Warren,72,UNITED STATES v. SHIREY,1/19/1959,,27,,100,,2,,,0,110,,110,,0,1,9,1,1,3,0,1,0,0,80140,8,2,0,4,,6,600,18 U.S.C. § 214,80,90,1,5,4,80,FFrankfurter,1,2,2,2,,,0,359US255_section_01_THE COURT_cleaned.txt,96.04,25.65,26.44,28.07,15.72,26.59,22.7,0.31,15.16,3.26,3.22,0.71,3.61,0.94,5.11,1.599,0.964999974,0.665000021,0,0,15113,1.654204989,-0.351222222,2.225987633,0.876115479,0.65162785,0,1,0.513515433
2801,2801,1958-074,1958-074-01,1958-074-01-01,1958-074-01-01-01-09,4/20/1959,1,359 U.S. 255,79 S. Ct. 746,3 L. Ed. 2d 789,1959 U.S. LEXIS 1753,1958,1406,Warren,72,UNITED STATES v. SHIREY,1/19/1959,,27,,100,,2,,,0,110,,110,,0,1,9,1,1,3,0,1,0,0,80140,8,2,0,4,,6,600,18 U.S.C. § 214,80,90,1,5,4,93,CEWhittaker,2,1,1,1,91,,0,,,,,,,,,,,,,,,,,1.378,1,0.5,0,0,,,-0.351222222,2.225987633,0.776833706,,0,0,0.164239925
2802,2802,1958-084,1958-084-01,1958-084-01-01,1958-084-01-01-01-01,5/4/1959,1,359 U.S. 360,79 S. Ct. 804,3 L. Ed. 2d 877,1959 U.S. LEXIS 1085,1958,1406,Warren,278,FRANK v. MARYLAND,3/5/1959,,100,,28,25,2,,,0,302,25,302,25,0,1,,1,1,2,0,0,0,0,10050,1,1,0,2,,2,205,,80,80,1,5,4,91,JHarlan2,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.776,0.75,0.875,1,0,,,-0.351222222,2.225987633,0.955630746,,1,0,0.544306543
2803,2803,1958-084,1958-084-01,1958-084-01-01,1958-084-01-01-01-02,5/4/1959,1,359 U.S. 360,79 S. Ct. 804,3 L. Ed. 2d 877,1959 U.S. LEXIS 1085,1958,1406,Warren,278,FRANK v. MARYLAND,3/5/1959,,100,,28,25,2,,,0,302,25,302,25,0,1,,1,1,2,0,0,0,0,10050,1,1,0,2,,2,205,,80,80,1,5,4,78,HLBlack,2,1,2,1,78,,0,,,,,,,,,,,,,,,,,-2.06,0.159999996,0.875,1,0,,,-0.351222222,2.225987633,-0.767649268,,1,0,0.441001697
2804,2804,1958-084,1958-084-01,1958-084-01-01,1958-084-01-01-01-03,5/4/1959,1,359 U.S. 360,79 S. Ct. 804,3 L. Ed. 2d 877,1959 U.S. LEXIS 1085,1958,1406,Warren,278,FRANK v. MARYLAND,3/5/1959,,100,,28,25,2,,,0,302,25,302,25,0,1,,1,1,2,0,0,0,0,10050,1,1,0,2,,2,205,,80,80,1,5,4,81,WODouglas,2,2,2,1,,,0,359US360_section_04_DOUGLAS_cleaned.txt,93.51,33.62,19.15,22.08,13.01,26.95,19.71,1.2,11.85,2.42,1.62,1.23,2.36,0.6,4.37,-4.979,0.819999993,0.730000019,1,0,19915,1.506402209,-0.351222222,2.225987633,-2.078977308,-0.221454962,1,0,0.422606463
2805,2805,1958-084,1958-084-01,1958-084-01-01,1958-084-01-01-01-04,5/4/1959,1,359 U.S. 360,79 S. Ct. 804,3 L. Ed. 2d 877,1959 U.S. LEXIS 1085,1958,1406,Warren,278,FRANK v. MARYLAND,3/5/1959,,100,,28,25,2,,,0,302,25,302,25,0,1,,1,1,2,0,0,0,0,10050,1,1,0,2,,2,205,,80,80,1,5,4,94,PStewart,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.893,1,0.75,1,0,,,-0.351222222,2.225987633,0.558952891,,1,0,0.468944514
2806,2806,1958-084,1958-084-01,1958-084-01-01,1958-084-01-01-01-05,5/4/1959,1,359 U.S. 360,79 S. Ct. 804,3 L. Ed. 2d 877,1959 U.S. LEXIS 1085,1958,1406,Warren,278,FRANK v. MARYLAND,3/5/1959,,100,,28,25,2,,,0,302,25,302,25,0,1,,1,1,2,0,0,0,0,10050,1,1,0,2,,2,205,,80,80,1,5,4,92,WJBrennan,2,1,2,1,78,,0,,,,,,,,,,,,,,,,,-0.746,1,1,1,0,,,-0.351222222,2.225987633,-0.177349493,,1,0,0.473224228
2807,2807,1958-084,1958-084-01,1958-084-01-01,1958-084-01-01-01-06,5/4/1959,1,359 U.S. 360,79 S. Ct. 804,3 L. Ed. 2d 877,1959 U.S. LEXIS 1085,1958,1406,Warren,278,FRANK v. MARYLAND,3/5/1959,,100,,28,25,2,,,0,302,25,302,25,0,1,,1,1,2,0,0,0,0,10050,1,1,0,2,,2,205,,80,80,1,5,4,90,EWarren,2,1,2,1,78,,0,,,,,,,,,,,,,,,,,-1.567,0.855000019,0.75,1,0,,,-0.351222222,2.225987633,-0.546174543,,1,0,0.453118787
2808,2808,1958-084,1958-084-01,1958-084-01-01,1958-084-01-01-01-07,5/4/1959,1,359 U.S. 360,79 S. Ct. 804,3 L. Ed. 2d 877,1959 U.S. LEXIS 1085,1958,1406,Warren,278,FRANK v. MARYLAND,3/5/1959,,100,,28,25,2,,,0,302,25,302,25,0,1,,1,1,2,0,0,0,0,10050,1,1,0,2,,2,205,,80,80,1,5,4,88,TCClark,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.545,0.125,0.5,1,0,,,-0.351222222,2.225987633,0.40261779,,1,0,0.640540526
2809,2809,1958-084,1958-084-01,1958-084-01-01,1958-084-01-01-01-08,5/4/1959,1,359 U.S. 360,79 S. Ct. 804,3 L. Ed. 2d 877,1959 U.S. LEXIS 1085,1958,1406,Warren,278,FRANK v. MARYLAND,3/5/1959,,100,,28,25,2,,,0,302,25,302,25,0,1,,1,1,2,0,0,0,0,10050,1,1,0,2,,2,205,,80,80,1,5,4,80,FFrankfurter,1,2,1,2,,,0,359US360_section_02_THE COURT_cleaned.txt,97.56,30.58,37.18,17.11,15.97,27.31,18.81,0.79,10.67,3.25,1.55,0.74,1.82,0.42,3.7,1.599,0.964999974,0.665000021,1,0,24463,0.490536729,-0.351222222,2.225987633,0.876115479,-0.601506079,1,1,0.513515433
2810,2810,1958-084,1958-084-01,1958-084-01-01,1958-084-01-01-01-09,5/4/1959,1,359 U.S. 360,79 S. Ct. 804,3 L. Ed. 2d 877,1959 U.S. LEXIS 1085,1958,1406,Warren,278,FRANK v. MARYLAND,3/5/1959,,100,,28,25,2,,,0,302,25,302,25,0,1,,1,1,2,0,0,0,0,10050,1,1,0,2,,2,205,,80,80,1,5,4,93,CEWhittaker,3,2,1,2,,,0,,,,,,,,,,,,,,,,,1.378,1,0.5,1,0,,,-0.351222222,2.225987633,0.776833706,,1,0,0.164239925
2811,2811,1958-086,1958-086-01,1958-086-01-01,1958-086-01-01-01-01,5/4/1959,1,359 U.S. 394,79 S. Ct. 825,3 L. Ed. 2d 900,1959 U.S. LEXIS 1086,1958,1406,Warren,63,"IRVIN v. DOWD, WARDEN, INDIANA STATE PRISON",1/15/1959,,126,,28,18,1,,,0,68,,27,,0,12,2,1,1,4,0,1,0,0,90040,9,2,0,7,4,3,341,,92,90,1,5,4,91,JHarlan2,2,2,1,1,,,0,359US394_section_04_HARLAN_cleaned.txt,89.88,28.17,21.09,44.83,25.9,25.33,20.73,0.69,12.11,3.91,1.59,1.43,1.43,0.48,3.91,1.776,0.75,0.875,0,0,11427,0.437560165,-0.351222222,2.225987633,0.955630746,-0.375736893,0,0,0.544306543
2812,2812,1958-086,1958-086-01,1958-086-01-01,1958-086-01-01-01-02,5/4/1959,1,359 U.S. 394,79 S. Ct. 825,3 L. Ed. 2d 900,1959 U.S. LEXIS 1086,1958,1406,Warren,63,"IRVIN v. DOWD, WARDEN, INDIANA STATE PRISON",1/15/1959,,126,,28,18,1,,,0,68,,27,,0,12,2,1,1,4,0,1,0,0,90040,9,2,0,7,4,3,341,,92,90,1,5,4,78,HLBlack,1,1,2,2,,,0,,,,,,,,,,,,,,,,,-2.06,0.159999996,0.875,0,0,,,-0.351222222,2.225987633,-0.767649268,,0,0,0.441001697
2813,2813,1958-086,1958-086-01,1958-086-01-01,1958-086-01-01-01-03,5/4/1959,1,359 U.S. 394,79 S. Ct. 825,3 L. Ed. 2d 900,1959 U.S. LEXIS 1086,1958,1406,Warren,63,"IRVIN v. DOWD, WARDEN, INDIANA STATE PRISON",1/15/1959,,126,,28,18,1,,,0,68,,27,,0,12,2,1,1,4,0,1,0,0,90040,9,2,0,7,4,3,341,,92,90,1,5,4,81,WODouglas,1,1,2,2,,,0,,,,,,,,,,,,,,,,,-4.979,0.819999993,0.730000019,0,0,,,-0.351222222,2.225987633,-2.078977308,,0,0,0.422606463
2814,2814,1958-086,1958-086-01,1958-086-01-01,1958-086-01-01-01-04,5/4/1959,1,359 U.S. 394,79 S. Ct. 825,3 L. Ed. 2d 900,1959 U.S. LEXIS 1086,1958,1406,Warren,63,"IRVIN v. DOWD, WARDEN, INDIANA STATE PRISON",1/15/1959,,126,,28,18,1,,,0,68,,27,,0,12,2,1,1,4,0,1,0,0,90040,9,2,0,7,4,3,341,,92,90,1,5,4,94,PStewart,3,2,2,2,,,0,,,,,,,,,,,,,,,,,0.893,1,0.75,0,0,,,-0.351222222,2.225987633,0.558952891,,0,0,0.468944514
2815,2815,1958-086,1958-086-01,1958-086-01-01,1958-086-01-01-01-05,5/4/1959,1,359 U.S. 394,79 S. Ct. 825,3 L. Ed. 2d 900,1959 U.S. LEXIS 1086,1958,1406,Warren,63,"IRVIN v. DOWD, WARDEN, INDIANA STATE PRISON",1/15/1959,,126,,28,18,1,,,0,68,,27,,0,12,2,1,1,4,0,1,0,0,90040,9,2,0,7,4,3,341,,92,90,1,5,4,92,WJBrennan,1,2,2,2,,,0,359US394_section_02_THE COURT_cleaned.txt,98.31,31.71,30.49,17.9,16.63,23.78,18.24,0.57,9.22,2.68,1.54,0.45,2.01,0.2,3.43,-0.746,1,1,0,0,23911,1.129187403,-0.351222222,2.225987633,-0.177349493,-1.105104537,0,1,0.473224228
2816,2816,1958-086,1958-086-01,1958-086-01-01,1958-086-01-01-01-06,5/4/1959,1,359 U.S. 394,79 S. Ct. 825,3 L. Ed. 2d 900,1959 U.S. LEXIS 1086,1958,1406,Warren,63,"IRVIN v. DOWD, WARDEN, INDIANA STATE PRISON",1/15/1959,,126,,28,18,1,,,0,68,,27,,0,12,2,1,1,4,0,1,0,0,90040,9,2,0,7,4,3,341,,92,90,1,5,4,90,EWarren,1,1,2,2,,,0,,,,,,,,,,,,,,,,,-1.567,0.855000019,0.75,0,0,,,-0.351222222,2.225987633,-0.546174543,,0,0,0.453118787
2817,2817,1958-086,1958-086-01,1958-086-01-01,1958-086-01-01-01-07,5/4/1959,1,359 U.S. 394,79 S. Ct. 825,3 L. Ed. 2d 900,1959 U.S. LEXIS 1086,1958,1406,Warren,63,"IRVIN v. DOWD, WARDEN, INDIANA STATE PRISON",1/15/1959,,126,,28,18,1,,,0,68,,27,,0,12,2,1,1,4,0,1,0,0,90040,9,2,0,7,4,3,341,,92,90,1,5,4,88,TCClark,2,1,1,1,91,,0,,,,,,,,,,,,,,,,,0.545,0.125,0.5,0,0,,,-0.351222222,2.225987633,0.40261779,,0,0,0.640540526
2818,2818,1958-086,1958-086-01,1958-086-01-01,1958-086-01-01-01-08,5/4/1959,1,359 U.S. 394,79 S. Ct. 825,3 L. Ed. 2d 900,1959 U.S. LEXIS 1086,1958,1406,Warren,63,"IRVIN v. DOWD, WARDEN, INDIANA STATE PRISON",1/15/1959,,126,,28,18,1,,,0,68,,27,,0,12,2,1,1,4,0,1,0,0,90040,9,2,0,7,4,3,341,,92,90,1,5,4,80,FFrankfurter,2,2,1,1,91,,0,359US394_section_03_FRANKFURTER_cleaned.txt,89.76,27.75,34.12,31.32,19.92,24.7,19.68,0.29,12.98,4.9,0.92,0.98,2.54,0.52,4.5,1.599,0.964999974,0.665000021,0,0,10212,1.468860165,-0.351222222,2.225987633,0.876115479,-0.218823198,0,0,0.513515433
2819,2819,1958-086,1958-086-01,1958-086-01-01,1958-086-01-01-01-09,5/4/1959,1,359 U.S. 394,79 S. Ct. 825,3 L. Ed. 2d 900,1959 U.S. LEXIS 1086,1958,1406,Warren,63,"IRVIN v. DOWD, WARDEN, INDIANA STATE PRISON",1/15/1959,,126,,28,18,1,,,0,68,,27,,0,12,2,1,1,4,0,1,0,0,90040,9,2,0,7,4,3,341,,92,90,1,5,4,93,CEWhittaker,2,1,1,1,91,,0,,,,,,,,,,,,,,,,,1.378,1,0.5,0,0,,,-0.351222222,2.225987633,0.776833706,,0,0,0.164239925
2820,2820,1959-012,1959-012-01,1959-012-01-01,1959-012-01-01-01-01,12/14/1959,1,361 U.S. 138,80 S. Ct. 242,4 L. Ed. 2d 198,1959 U.S. LEXIS 1,1959,1406,Warren,36,INMAN v. BALTIMORE & OHIO RAILROAD CO.,11/12/1959,,145,,231,,1,,,0,302,41,300,41,0,12,9,1,1,2,0,0,0,0,80040,8,1,0,3,4,3,329,,88,80,1,5,4,91,JHarlan2,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.909,0.75,0.875,0,0,,,-0.370111111,2.292518563,0.99415165,,0,0,0.544306543
2821,2821,1959-012,1959-012-01,1959-012-01-01,1959-012-01-01-01-02,12/14/1959,1,361 U.S. 138,80 S. Ct. 242,4 L. Ed. 2d 198,1959 U.S. LEXIS 1,1959,1406,Warren,36,INMAN v. BALTIMORE & OHIO RAILROAD CO.,11/12/1959,,145,,231,,1,,,0,302,41,300,41,0,12,9,1,1,2,0,0,0,0,80040,8,1,0,3,4,3,329,,88,80,1,5,4,78,HLBlack,2,1,2,1,78,,0,,,,,,,,,,,,,,,,,-2.02,0.159999996,0.875,0,0,,,-0.370111111,2.292518563,-0.719683982,,0,0,0.441001697
2822,2822,1959-012,1959-012-01,1959-012-01-01,1959-012-01-01-01-03,12/14/1959,1,361 U.S. 138,80 S. Ct. 242,4 L. Ed. 2d 198,1959 U.S. LEXIS 1,1959,1406,Warren,36,INMAN v. BALTIMORE & OHIO RAILROAD CO.,11/12/1959,,145,,231,,1,,,0,302,41,300,41,0,12,9,1,1,2,0,0,0,0,80040,8,1,0,3,4,3,329,,88,80,1,5,4,81,WODouglas,2,2,2,1,,,0,361US138_section_03_DOUGLAS_cleaned.txt,92.76,28.93,54.42,20.23,16.34,25.75,20.07,0.97,10.9,2.69,2.24,1.04,2.69,0.3,4.4,-5.141,0.819999993,0.730000019,0,0,7866,0.762776506,-0.370111111,2.292518563,-2.081068815,-0.242122092,0,0,0.422606463
2823,2823,1959-012,1959-012-01,1959-012-01-01,1959-012-01-01-01-04,12/14/1959,1,361 U.S. 138,80 S. Ct. 242,4 L. Ed. 2d 198,1959 U.S. LEXIS 1,1959,1406,Warren,36,INMAN v. BALTIMORE & OHIO RAILROAD CO.,11/12/1959,,145,,231,,1,,,0,302,41,300,41,0,12,9,1,1,2,0,0,0,0,80040,8,1,0,3,4,3,329,,88,80,1,5,4,94,PStewart,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.663,1,0.75,0,0,,,-0.370111111,2.292518563,0.4506446,,0,0,0.468944514
2824,2824,1959-012,1959-012-01,1959-012-01-01,1959-012-01-01-01-05,12/14/1959,1,361 U.S. 138,80 S. Ct. 242,4 L. Ed. 2d 198,1959 U.S. LEXIS 1,1959,1406,Warren,36,INMAN v. BALTIMORE & OHIO RAILROAD CO.,11/12/1959,,145,,231,,1,,,0,302,41,300,41,0,12,9,1,1,2,0,0,0,0,80040,8,1,0,3,4,3,329,,88,80,1,5,4,92,WJBrennan,2,1,2,1,78,,0,,,,,,,,,,,,,,,,,-0.903,1,1,0,0,,,-0.370111111,2.292518563,-0.232446924,,0,0,0.473224228
2825,2825,1959-012,1959-012-01,1959-012-01-01,1959-012-01-01-01-06,12/14/1959,1,361 U.S. 138,80 S. Ct. 242,4 L. Ed. 2d 198,1959 U.S. LEXIS 1,1959,1406,Warren,36,INMAN v. BALTIMORE & OHIO RAILROAD CO.,11/12/1959,,145,,231,,1,,,0,302,41,300,41,0,12,9,1,1,2,0,0,0,0,80040,8,1,0,3,4,3,329,,88,80,1,5,4,90,EWarren,2,1,2,1,78,,0,,,,,,,,,,,,,,,,,-1.53,0.855000019,0.75,0,0,,,-0.370111111,2.292518563,-0.505945255,,0,0,0.453118787
2826,2826,1959-012,1959-012-01,1959-012-01-01,1959-012-01-01-01-07,12/14/1959,1,361 U.S. 138,80 S. Ct. 242,4 L. Ed. 2d 198,1959 U.S. LEXIS 1,1959,1406,Warren,36,INMAN v. BALTIMORE & OHIO RAILROAD CO.,11/12/1959,,145,,231,,1,,,0,302,41,300,41,0,12,9,1,1,2,0,0,0,0,80040,8,1,0,3,4,3,329,,88,80,1,5,4,88,TCClark,1,2,1,2,,,0,361US138_section_01_THE COURT_cleaned.txt,96.73,36.23,39.72,5,14.98,26.36,16.69,1,7.9,3,0.89,0.89,0.78,0.67,3.23,0.435,0.125,0.5,0,0,5363,0.745851203,-0.370111111,2.292518563,0.351190662,-0.981905643,0,1,0.640540526
2827,2827,1959-012,1959-012-01,1959-012-01-01,1959-012-01-01-01-08,12/14/1959,1,361 U.S. 138,80 S. Ct. 242,4 L. Ed. 2d 198,1959 U.S. LEXIS 1,1959,1406,Warren,36,INMAN v. BALTIMORE & OHIO RAILROAD CO.,11/12/1959,,145,,231,,1,,,0,302,41,300,41,0,12,9,1,1,2,0,0,0,0,80040,8,1,0,3,4,3,329,,88,80,1,5,4,80,FFrankfurter,3,2,1,2,,,0,,,,,,,,,,,,,,,,,1.765,0.964999974,0.665000021,0,0,,,-0.370111111,2.292518563,0.931338636,,0,0,0.513515433
2828,2828,1959-012,1959-012-01,1959-012-01-01,1959-012-01-01-01-09,12/14/1959,1,361 U.S. 138,80 S. Ct. 242,4 L. Ed. 2d 198,1959 U.S. LEXIS 1,1959,1406,Warren,36,INMAN v. BALTIMORE & OHIO RAILROAD CO.,11/12/1959,,145,,231,,1,,,0,302,41,300,41,0,12,9,1,1,2,0,0,0,0,80040,8,1,0,3,4,3,329,,88,80,1,5,4,93,CEWhittaker,3,2,1,2,,,0,,,,,,,,,,,,,,,,,1.491,1,0.5,0,0,,,-0.370111111,2.292518563,0.811819429,,0,0,0.164239925
2829,2829,1960-093,1960-093-01,1960-093-01-01,1960-093-01-01-01-01,5/22/1961,1,366 U.S. 276,81 S. Ct. 1316,6 L. Ed. 2d 288,1961 U.S. LEXIS 2115,1960,1406,Warren,203,"ELI LILLY & CO. v. SAV-ON-DRUGS, INC., et al.",3/20/1961,,143,,144,,2,,,0,302,35,300,35,0,1,2,1,1,2,0,0,0,0,80110,8,1,0,2,,1,111,,78,90,1,5,4,90,EWarren,1,1,1,2,,,0,,,,,,,,,,,,,,,,,-1.369,0.855000019,0.75,0,0,,,-0.331555556,2.324508879,-0.44630694,,0,0,0.453118787
